Gender,Grade,High School,School ID,Student ID,Student Name,Type,Budget,Math Score,Reading Score,Size
F,12th,Wilson,5,14408,Alexis Esparza,Charter,1319574,94,90,2283
F,12th,Wilson,5,14746,Mackenzie Smith,Charter,1319574,72,91,2283
F,12th,Wilson,5,13962,Marissa Key,Charter,1319574,78,91,2283
F,12th,Wilson,5,15992,Julia Tucker,Charter,1319574,88,91,2283
F,12th,Wilson,5,15187,Phyllis Gonzalez,Charter,1319574,88,91,2283
F,12th,Wilson,5,14075,Jill Hudson DDS,Charter,1319574,90,91,2283
F,12th,Wilson,5,14817,Shannon Brooks,Charter,1319574,91,91,2283
F,12th,Wilson,5,14777,Sherry Rodriguez,Charter,1319574,96,91,2283
F,12th,Wilson,5,15206,Jennifer Wang,Charter,1319574,98,91,2283
F,12th,Wilson,5,15359,Emily Smith,Charter,1319574,71,92,2283
F,12th,Wilson,5,15308,Andrea Murphy,Charter,1319574,80,92,2283
F,12th,Wilson,5,15339,Nancy Lawson,Charter,1319574,81,92,2283
F,12th,Wilson,5,15389,Vanessa Howard,Charter,1319574,85,92,2283
F,12th,Wilson,5,14921,Angela Cherry,Charter,1319574,70,93,2283
F,12th,Wilson,5,13933,Gabrielle Harmon,Charter,1319574,73,93,2283
F,12th,Wilson,5,15647,Mrs. Brooke Rodgers,Charter,1319574,81,93,2283
F,12th,Wilson,5,15716,Hayley Arnold,Charter,1319574,86,93,2283
F,12th,Wilson,5,15592,Robin Mccoy,Charter,1319574,97,93,2283
F,12th,Wilson,5,15768,Ashley Khan,Charter,1319574,69,94,2283
F,12th,Wilson,5,14688,Audrey Robertson,Charter,1319574,73,94,2283
F,12th,Wilson,5,13925,Jennifer Johnson,Charter,1319574,81,94,2283
F,12th,Wilson,5,15161,Leah Mason,Charter,1319574,90,94,2283
F,12th,Wilson,5,15939,Susan Jones,Charter,1319574,90,94,2283
F,12th,Wilson,5,14781,Lisa Bryant,Charter,1319574,96,94,2283
F,12th,Wilson,5,14599,Amanda White,Charter,1319574,98,94,2283
F,12th,Wilson,5,14474,Elizabeth Boyd,Charter,1319574,69,95,2283
F,12th,Wilson,5,14416,Miss Danielle Adams,Charter,1319574,77,95,2283
F,12th,Wilson,5,13879,Nicole Farley,Charter,1319574,84,95,2283
F,12th,Wilson,5,14151,Dr. Michelle Brown,Charter,1319574,87,95,2283
F,12th,Wilson,5,15217,Teresa Brown,Charter,1319574,87,95,2283
F,12th,Wilson,5,13855,Lisa Ross,Charter,1319574,89,95,2283
F,12th,Wilson,5,15683,Sandra Smith,Charter,1319574,89,95,2283
F,12th,Wilson,5,15675,Jessica Newton,Charter,1319574,94,95,2283
F,12th,Wilson,5,15654,Rebecca Martinez,Charter,1319574,94,95,2283
F,12th,Wilson,5,14750,Misty Howard,Charter,1319574,69,96,2283
F,12th,Wilson,5,14133,Nancy Thompson,Charter,1319574,70,96,2283
F,12th,Wilson,5,15102,Valerie Weber,Charter,1319574,73,96,2283
F,12th,Wilson,5,13768,Chelsea Stanley,Charter,1319574,79,96,2283
F,12th,Wilson,5,15400,Cindy Burnett,Charter,1319574,79,96,2283
F,12th,Wilson,5,14724,Nicole Singh,Charter,1319574,82,96,2283
F,12th,Wilson,5,13975,Kelly Hanna,Charter,1319574,84,96,2283
F,12th,Wilson,5,14398,Mary Dorsey,Charter,1319574,87,96,2283
F,12th,Wilson,5,15171,Heather Bell,Charter,1319574,91,96,2283
F,12th,Wilson,5,15293,Monica Shaw,Charter,1319574,92,96,2283
F,12th,Wilson,5,14802,Tammy Lawrence,Charter,1319574,96,96,2283
F,12th,Wilson,5,15200,Amy Rosales,Charter,1319574,97,96,2283
F,12th,Wilson,5,15947,Jamie David,Charter,1319574,68,97,2283
F,12th,Wilson,5,15793,Sandra Johnson,Charter,1319574,70,97,2283
F,12th,Wilson,5,14459,Olivia Calderon,Charter,1319574,74,97,2283
F,12th,Wilson,5,14181,Valerie Watson,Charter,1319574,74,97,2283
F,12th,Wilson,5,15127,Sara Lopez,Charter,1319574,75,97,2283
F,12th,Wilson,5,14826,Jennifer Cardenas,Charter,1319574,84,97,2283
F,12th,Wilson,5,15685,Rachael Gordon,Charter,1319574,84,97,2283
F,12th,Wilson,5,15131,Elizabeth Martin,Charter,1319574,86,97,2283
F,12th,Wilson,5,15709,Shelley Williams,Charter,1319574,90,97,2283
F,12th,Wilson,5,13866,Mindy Barnett,Charter,1319574,95,97,2283
F,12th,Wilson,5,14035,Tamara Cunningham,Charter,1319574,68,98,2283
F,12th,Wilson,5,14884,Virginia Reyes,Charter,1319574,71,98,2283
F,12th,Wilson,5,15628,Donna Gay,Charter,1319574,75,98,2283
F,12th,Wilson,5,15166,Madison Williams,Charter,1319574,83,98,2283
F,12th,Wilson,5,15742,Amanda Howell,Charter,1319574,88,98,2283
F,12th,Wilson,5,14729,Beth Schultz,Charter,1319574,89,98,2283
F,12th,Wilson,5,14530,Alyssa Cross,Charter,1319574,68,99,2283
F,12th,Wilson,5,15288,Stephanie Scott,Charter,1319574,72,99,2283
F,12th,Wilson,5,14417,Danielle Wood,Charter,1319574,73,99,2283
F,12th,Wilson,5,14063,Victoria Morrow,Charter,1319574,78,99,2283
F,12th,Wilson,5,14431,Anna Cabrera,Charter,1319574,83,99,2283
F,12th,Wilson,5,14439,Brittany Booth,Charter,1319574,85,99,2283
F,12th,Wilson,5,15655,Cynthia Nicholson,Charter,1319574,85,99,2283
F,12th,Wilson,5,14669,Jennifer Williams,Charter,1319574,91,99,2283
F,12th,Wilson,5,15512,Diane Smith,Charter,1319574,94,99,2283
F,12th,Wright,10,25824,Susan Johnson,Charter,1049400,80,69,1800
F,12th,Wright,10,24608,Dawn Obrien,Charter,1049400,83,69,1800
F,12th,Wright,10,24791,Ann Lewis,Charter,1049400,94,69,1800
F,12th,Wright,10,25806,Natasha White,Charter,1049400,95,69,1800
F,12th,Wright,10,26033,Elizabeth Robbins,Charter,1049400,99,69,1800
F,12th,Wright,10,24666,Lisa Schroeder,Charter,1049400,69,70,1800
F,12th,Wright,10,25315,Kristin Guzman,Charter,1049400,88,70,1800
F,12th,Wright,10,25457,Bridget Herman,Charter,1049400,90,70,1800
F,12th,Wright,10,25047,Kimberly Clark,Charter,1049400,92,70,1800
F,12th,Wright,10,25640,Stephanie Alexander,Charter,1049400,68,71,1800
F,12th,Wright,10,25555,Andrea Wallace,Charter,1049400,82,71,1800
F,12th,Wright,10,24322,Julie Rice,Charter,1049400,83,71,1800
F,12th,Wright,10,24831,Kimberly Mclaughlin,Charter,1049400,83,71,1800
F,12th,Wright,10,25481,Deborah Silva,Charter,1049400,84,71,1800
F,12th,Wright,10,25356,Carol Ford,Charter,1049400,72,72,1800
F,12th,Wright,10,24702,Janice Russell,Charter,1049400,77,72,1800
F,12th,Wright,10,24972,Diane Powell,Charter,1049400,85,72,1800
F,12th,Wright,10,25054,Carolyn Ferguson,Charter,1049400,86,72,1800
F,12th,Wright,10,24642,Laura Moreno,Charter,1049400,87,72,1800
F,12th,Wright,10,25269,Yolanda Brown,Charter,1049400,94,72,1800
F,12th,Wright,10,24766,Emily Quinn,Charter,1049400,69,73,1800
F,12th,Wright,10,25955,Sharon Barnes,Charter,1049400,74,73,1800
F,12th,Wright,10,25916,Madison Parker,Charter,1049400,81,73,1800
F,12th,Wright,10,25111,Mrs. Angela Floyd,Charter,1049400,83,73,1800
F,12th,Wright,10,25813,Brandy Grant,Charter,1049400,90,73,1800
F,12th,Wright,10,25172,Teresa Berry,Charter,1049400,91,73,1800
F,12th,Wright,10,25634,Brittany Williams,Charter,1049400,72,74,1800
F,12th,Wright,10,24640,Kristin Wilson,Charter,1049400,88,74,1800
F,12th,Wright,10,24311,Briana Kelley,Charter,1049400,95,74,1800
F,12th,Wright,10,24963,Emily Spencer,Charter,1049400,96,74,1800
F,12th,Wright,10,25246,Susan Stewart,Charter,1049400,72,75,1800
F,12th,Wright,10,25668,Christine Boyd,Charter,1049400,80,75,1800
F,12th,Wright,10,24564,Erin Ryan,Charter,1049400,88,75,1800
F,12th,Wright,10,24351,Christy Wilson,Charter,1049400,90,75,1800
F,12th,Wright,10,24833,Melissa King,Charter,1049400,91,75,1800
F,12th,Wright,10,25162,Lindsey Walls,Charter,1049400,92,75,1800
F,12th,Wright,10,24882,Christina Gonzalez DVM,Charter,1049400,75,76,1800
F,12th,Wright,10,24631,Tara Thomas,Charter,1049400,83,76,1800
F,12th,Wright,10,25881,Natasha Taylor,Charter,1049400,86,76,1800
F,12th,Wright,10,25803,Jamie Stevens,Charter,1049400,87,76,1800
F,12th,Wright,10,25959,Jill Garcia,Charter,1049400,97,76,1800
F,12th,Wright,10,24792,Rachel Baker,Charter,1049400,98,76,1800
F,12th,Wright,10,24534,Ashley Williams,Charter,1049400,69,77,1800
F,12th,Wright,10,24813,Christina Mcdonald,Charter,1049400,70,77,1800
F,12th,Wright,10,25729,Stacy Wang,Charter,1049400,83,77,1800
F,12th,Wright,10,25950,Shawna Lawrence,Charter,1049400,99,77,1800
F,12th,Wright,10,24304,Autumn Hobbs,Charter,1049400,73,78,1800
F,12th,Wright,10,25164,Michelle Bailey,Charter,1049400,74,78,1800
F,12th,Wright,10,24563,Monica Smith,Charter,1049400,81,78,1800
F,12th,Wright,10,25939,Mrs. Melanie Martinez PhD,Charter,1049400,85,78,1800
F,12th,Wright,10,25009,Melissa Flores,Charter,1049400,92,78,1800
F,12th,Wright,10,24811,Amy Harris,Charter,1049400,95,78,1800
F,12th,Wright,10,24917,Sarah Rosario,Charter,1049400,95,78,1800
F,12th,Wright,10,25505,Lisa Nichols,Charter,1049400,97,78,1800
F,12th,Wright,10,24376,Jennifer Mccann,Charter,1049400,72,79,1800
F,12th,Wright,10,25577,Katie Hunt,Charter,1049400,72,79,1800
F,12th,Wright,10,24868,Valerie Guerrero,Charter,1049400,76,79,1800
F,12th,Wright,10,25404,Lisa Mcmillan,Charter,1049400,80,79,1800
F,12th,Wright,10,26001,Robin Schmitt,Charter,1049400,82,79,1800
F,12th,Wright,10,26021,Danielle Klein,Charter,1049400,86,79,1800
F,12th,Wright,10,25125,Sally Henderson,Charter,1049400,86,79,1800
F,12th,Wright,10,24741,Monique Fitzgerald,Charter,1049400,89,79,1800
F,12th,Wright,10,24795,Regina Gilbert,Charter,1049400,89,79,1800
F,12th,Wright,10,24390,Susan Martinez,Charter,1049400,69,80,1800
F,12th,Wright,10,24993,Kathryn Young,Charter,1049400,83,80,1800
F,12th,Wright,10,25642,Danielle Thomas,Charter,1049400,84,80,1800
F,12th,Wright,10,25213,Tiffany Conley,Charter,1049400,89,80,1800
F,12th,Wright,10,26029,Natalie Howard,Charter,1049400,93,80,1800
F,12th,Wright,10,25517,Alicia Hamilton,Charter,1049400,68,81,1800
F,12th,Wright,10,24783,Michelle Sparks,Charter,1049400,71,81,1800
F,12th,Wright,10,25364,Christina Leonard,Charter,1049400,77,81,1800
F,12th,Wright,10,25452,Stephanie Graham,Charter,1049400,80,81,1800
F,12th,Wright,10,25897,Alyssa Daniel,Charter,1049400,83,81,1800
F,12th,Wright,10,25226,Kayla Thornton,Charter,1049400,84,81,1800
F,12th,Wright,10,26005,Dr. Judith Reese,Charter,1049400,90,81,1800
F,12th,Wright,10,24771,Kimberly Hebert,Charter,1049400,95,81,1800
F,12th,Wright,10,24512,Samantha Gordon,Charter,1049400,77,82,1800
F,12th,Wright,10,24301,Susan Patterson,Charter,1049400,81,82,1800
F,12th,Wright,10,25434,Cynthia Harris,Charter,1049400,94,82,1800
F,12th,Wright,10,24586,Sheryl Simpson,Charter,1049400,94,82,1800
F,12th,Wright,10,25669,Bonnie Wilson,Charter,1049400,96,82,1800
F,12th,Wright,10,24990,Jessica Leblanc,Charter,1049400,69,83,1800
F,12th,Wright,10,24584,Helen Hopkins,Charter,1049400,71,83,1800
F,12th,Wright,10,25418,Bridget Camacho,Charter,1049400,74,83,1800
F,12th,Wright,10,25037,Wanda Chang,Charter,1049400,74,83,1800
F,12th,Wright,10,24962,Lisa Munoz,Charter,1049400,85,83,1800
F,12th,Wright,10,25329,Jennifer Fletcher,Charter,1049400,99,83,1800
F,12th,Wright,10,25560,Donna Smith,Charter,1049400,73,84,1800
F,12th,Wright,10,24606,Tara Werner,Charter,1049400,73,84,1800
F,12th,Wright,10,24271,Cindy Young,Charter,1049400,77,84,1800
F,12th,Wright,10,24878,Dawn Crane,Charter,1049400,78,84,1800
F,12th,Wright,10,24382,Angela Conner,Charter,1049400,83,84,1800
F,12th,Wright,10,25601,Kristin Ayers,Charter,1049400,85,84,1800
F,12th,Wright,10,24957,Bonnie Henry,Charter,1049400,93,84,1800
F,12th,Wright,10,25692,Robin Taylor,Charter,1049400,93,84,1800
F,12th,Wright,10,25571,Allison Hoover,Charter,1049400,96,84,1800
F,12th,Wright,10,25449,Patricia Stein,Charter,1049400,69,85,1800
F,12th,Wright,10,26024,Belinda Higgins,Charter,1049400,91,85,1800
F,12th,Wright,10,24989,Emily Gomez,Charter,1049400,93,85,1800
F,12th,Wright,10,24690,Amy Davis,Charter,1049400,95,85,1800
F,12th,Wright,10,24406,Colleen Brooks,Charter,1049400,95,85,1800
F,12th,Wright,10,25180,Doris Bell,Charter,1049400,96,85,1800
F,12th,Wright,10,25706,Tiffany Howell,Charter,1049400,77,86,1800
F,12th,Wright,10,24313,Laura Phillips,Charter,1049400,81,86,1800
F,12th,Wright,10,25147,Cathy Smith,Charter,1049400,92,86,1800
F,12th,Wright,10,25876,Katherine Baker,Charter,1049400,97,86,1800
F,12th,Wright,10,25774,Nicole Hayes,Charter,1049400,76,87,1800
F,12th,Wright,10,24602,Erika Perez,Charter,1049400,77,87,1800
F,12th,Wright,10,24279,Karen Cooper,Charter,1049400,83,87,1800
F,12th,Wright,10,24510,Michelle Wright,Charter,1049400,94,87,1800
F,12th,Wright,10,24910,Julie Williamson,Charter,1049400,99,87,1800
F,12th,Wright,10,25530,Kristie Morrow,Charter,1049400,78,88,1800
F,12th,Wright,10,25464,Melissa Vargas,Charter,1049400,84,88,1800
F,12th,Wright,10,25502,Kristina Ellis,Charter,1049400,86,88,1800
F,12th,Wright,10,25768,Michelle Humphrey,Charter,1049400,93,88,1800
F,12th,Wright,10,24898,Natalie Hall,Charter,1049400,68,89,1800
F,12th,Wright,10,25851,Karen Garcia,Charter,1049400,70,89,1800
F,12th,Wright,10,25562,Rachael Anderson,Charter,1049400,80,89,1800
F,12th,Wright,10,24927,Cindy Warner,Charter,1049400,99,89,1800
F,12th,Wright,10,24435,Maria Yoder,Charter,1049400,73,90,1800
F,12th,Wright,10,25490,Michelle Foster,Charter,1049400,77,90,1800
F,12th,Wright,10,24516,Monique Dunlap,Charter,1049400,79,90,1800
F,12th,Wright,10,26031,Lauren Duncan,Charter,1049400,82,90,1800
F,12th,Wright,10,25816,Cindy Wheeler,Charter,1049400,83,90,1800
F,12th,Wright,10,25292,Donna Odom,Charter,1049400,87,90,1800
F,12th,Wright,10,24559,Wendy Davidson,Charter,1049400,90,90,1800
F,12th,Wright,10,25378,Taylor Craig,Charter,1049400,98,90,1800
F,12th,Wright,10,25647,Stacy Cooper,Charter,1049400,72,91,1800
F,12th,Wright,10,25900,Alexis Jones,Charter,1049400,75,91,1800
F,12th,Wright,10,26025,Amber Bender,Charter,1049400,78,91,1800
F,12th,Wright,10,25451,Kayla Wiggins,Charter,1049400,78,91,1800
F,12th,Wright,10,25003,Lori Martin,Charter,1049400,86,91,1800
F,12th,Wright,10,25206,Cheryl Whitehead,Charter,1049400,87,91,1800
F,12th,Wright,10,24553,Kayla Griffin,Charter,1049400,87,91,1800
F,12th,Wright,10,24399,Audrey Sexton,Charter,1049400,93,91,1800
F,12th,Wright,10,24297,Danielle Dickerson,Charter,1049400,97,91,1800
F,12th,Wright,10,24675,Angela Bennett,Charter,1049400,73,92,1800
F,12th,Wright,10,24671,Gina Jones,Charter,1049400,78,92,1800
F,12th,Wright,10,24961,Shannon Ortiz,Charter,1049400,99,92,1800
F,12th,Wright,10,24378,Dana Burgess,Charter,1049400,73,93,1800
F,12th,Wright,10,25358,Danielle Wilson,Charter,1049400,74,93,1800
F,12th,Wright,10,25856,Alexis Ford,Charter,1049400,68,94,1800
F,12th,Wright,10,25914,Sheryl Garrison,Charter,1049400,68,94,1800
F,12th,Wright,10,25187,Alexandria Orozco,Charter,1049400,81,94,1800
F,12th,Wright,10,26020,Helen Morgan,Charter,1049400,84,94,1800
F,12th,Wright,10,25477,Kayla Grant,Charter,1049400,95,94,1800
F,12th,Wright,10,24465,Teresa Morris,Charter,1049400,69,95,1800
F,12th,Wright,10,24266,Brandi Solomon,Charter,1049400,85,95,1800
F,12th,Wright,10,25058,Sabrina Harrison,Charter,1049400,92,95,1800
F,12th,Wright,10,25531,Maria Hughes,Charter,1049400,93,95,1800
F,12th,Wright,10,25971,Rachel Jacobson,Charter,1049400,95,95,1800
F,12th,Wright,10,25194,Elizabeth Bernard,Charter,1049400,98,95,1800
F,12th,Wright,10,25893,Ashley Dougherty,Charter,1049400,76,96,1800
F,12th,Wright,10,25153,Lindsay Brown,Charter,1049400,88,96,1800
F,12th,Wright,10,24429,Amy Brewer,Charter,1049400,93,96,1800
F,12th,Wright,10,24340,Carrie Vargas,Charter,1049400,95,96,1800
F,12th,Wright,10,25103,Dana Phillips,Charter,1049400,96,96,1800
F,12th,Wright,10,24949,Margaret Martin,Charter,1049400,74,97,1800
F,12th,Wright,10,24315,Heather House,Charter,1049400,77,97,1800
F,12th,Wright,10,24595,Alisha Berger,Charter,1049400,94,97,1800
F,12th,Wright,10,25468,Jessica Berry,Charter,1049400,98,97,1800
F,12th,Wright,10,25643,Patricia Peck,Charter,1049400,69,98,1800
F,12th,Wright,10,25621,Kelsey Liu,Charter,1049400,75,98,1800
F,12th,Wright,10,25262,Meghan Marshall,Charter,1049400,81,98,1800
F,12th,Wright,10,25299,Hannah Pena,Charter,1049400,83,98,1800
F,12th,Wright,10,25523,Heather Bailey,Charter,1049400,83,98,1800
F,12th,Wright,10,25311,Elizabeth Cooper,Charter,1049400,91,98,1800
F,12th,Wright,10,24585,Tara Finley,Charter,1049400,91,98,1800
F,12th,Wright,10,25996,Taylor James,Charter,1049400,96,98,1800
F,12th,Wright,10,25461,Elizabeth Fuentes,Charter,1049400,98,98,1800
F,12th,Wright,10,24887,Erin Vazquez,Charter,1049400,99,98,1800
F,12th,Wright,10,24474,Alexis Phillips,Charter,1049400,72,99,1800
F,12th,Wright,10,25065,Leah Mccall,Charter,1049400,76,99,1800
F,12th,Wright,10,24609,Wendy Short,Charter,1049400,77,99,1800
F,12th,Wright,10,24872,Ann Huber,Charter,1049400,87,99,1800
F,12th,Wright,10,24258,Megan Huber,Charter,1049400,90,99,1800
F,12th,Wright,10,25296,Stephanie Bender,Charter,1049400,98,99,1800
F,9th,Cabrera,6,17749,Debra Luna,Charter,1081356,68,69,1858
F,9th,Cabrera,6,16982,Sherry Hopkins,Charter,1081356,70,69,1858
F,9th,Cabrera,6,17561,Suzanne Mclean,Charter,1081356,73,69,1858
F,9th,Cabrera,6,16350,Kimberly Jennings,Charter,1081356,80,69,1858
F,9th,Cabrera,6,16407,Nicole White,Charter,1081356,82,69,1858
F,9th,Cabrera,6,16685,Rebecca Austin,Charter,1081356,82,69,1858
F,9th,Cabrera,6,16271,Christine Meyer,Charter,1081356,85,69,1858
F,9th,Cabrera,6,16300,Kellie Sanchez,Charter,1081356,96,69,1858
F,9th,Cabrera,6,17560,Amy Soto,Charter,1081356,98,69,1858
F,9th,Cabrera,6,17671,Michele Harris,Charter,1081356,99,69,1858
F,9th,Cabrera,6,16414,Jade Flores,Charter,1081356,70,70,1858
F,9th,Cabrera,6,17209,Jean Jackson,Charter,1081356,71,70,1858
F,9th,Cabrera,6,16106,Mrs. Brenda Bishop MD,Charter,1081356,78,70,1858
F,9th,Cabrera,6,16729,Suzanne Edwards DDS,Charter,1081356,82,70,1858
F,9th,Cabrera,6,17847,Heidi Hayes,Charter,1081356,83,70,1858
F,9th,Cabrera,6,16736,Natasha Dean,Charter,1081356,95,70,1858
F,9th,Cabrera,6,16453,Melissa Jones,Charter,1081356,96,70,1858
F,9th,Cabrera,6,17262,Mary Jones,Charter,1081356,70,71,1858
F,9th,Cabrera,6,17811,Linda Campbell,Charter,1081356,71,71,1858
F,9th,Cabrera,6,16178,Cassandra Reid,Charter,1081356,73,71,1858
F,9th,Cabrera,6,16582,Elizabeth Moyer,Charter,1081356,75,71,1858
F,9th,Cabrera,6,16182,Diana Stokes,Charter,1081356,78,71,1858
F,9th,Cabrera,6,17297,Kayla Singh,Charter,1081356,86,71,1858
F,9th,Cabrera,6,16445,Lisa Harris,Charter,1081356,88,71,1858
F,9th,Cabrera,6,17448,Pamela Anderson,Charter,1081356,88,71,1858
F,9th,Cabrera,6,16629,Amy Holmes,Charter,1081356,90,71,1858
F,9th,Cabrera,6,17690,Jennifer Mejia,Charter,1081356,91,71,1858
F,9th,Cabrera,6,16419,Kaitlyn Cox,Charter,1081356,96,71,1858
F,9th,Cabrera,6,16848,Katherine Velazquez,Charter,1081356,96,71,1858
F,9th,Cabrera,6,17762,Hannah Ortiz,Charter,1081356,99,71,1858
F,9th,Cabrera,6,17524,Heather Henry,Charter,1081356,69,72,1858
F,9th,Cabrera,6,16660,Stacy Hawkins,Charter,1081356,69,72,1858
F,9th,Cabrera,6,16275,Allison Jones,Charter,1081356,70,72,1858
F,9th,Cabrera,6,16618,Amanda Sanders,Charter,1081356,71,72,1858
F,9th,Cabrera,6,16745,Brittany Alvarado,Charter,1081356,71,72,1858
F,9th,Cabrera,6,17727,Tiffany Terry,Charter,1081356,71,72,1858
F,9th,Cabrera,6,17702,Amy Walton,Charter,1081356,73,72,1858
F,9th,Cabrera,6,17469,Crystal Hernandez,Charter,1081356,81,72,1858
F,9th,Cabrera,6,17486,Ann Lopez,Charter,1081356,82,72,1858
F,9th,Cabrera,6,16437,Carla Freeman,Charter,1081356,86,72,1858
F,9th,Cabrera,6,17590,Susan Cook,Charter,1081356,88,72,1858
F,9th,Cabrera,6,16846,Cassandra Ross,Charter,1081356,94,72,1858
F,9th,Cabrera,6,16219,Heather Watson,Charter,1081356,94,72,1858
F,9th,Cabrera,6,17449,Alyssa Greene,Charter,1081356,72,73,1858
F,9th,Cabrera,6,17502,Danielle Gomez,Charter,1081356,73,73,1858
F,9th,Cabrera,6,17128,Beth Rodgers,Charter,1081356,81,73,1858
F,9th,Cabrera,6,17041,Michelle Ashley,Charter,1081356,82,73,1858
F,9th,Cabrera,6,17514,Melinda Weber,Charter,1081356,83,73,1858
F,9th,Cabrera,6,16626,Angela Chavez,Charter,1081356,86,73,1858
F,9th,Cabrera,6,17831,Michelle Hawkins,Charter,1081356,90,73,1858
F,9th,Cabrera,6,16302,Sharon Hunter,Charter,1081356,93,73,1858
F,9th,Cabrera,6,16892,Kendra Pierce,Charter,1081356,94,73,1858
F,9th,Cabrera,6,16538,Debra Quinn,Charter,1081356,98,73,1858
F,9th,Cabrera,6,17601,Danielle Campbell,Charter,1081356,70,74,1858
F,9th,Cabrera,6,16264,Laura Blevins,Charter,1081356,70,74,1858
F,9th,Cabrera,6,16887,Vanessa Robinson,Charter,1081356,72,74,1858
F,9th,Cabrera,6,16191,Christine Oliver,Charter,1081356,74,74,1858
F,9th,Cabrera,6,16376,Melissa Mason,Charter,1081356,75,74,1858
F,9th,Cabrera,6,16664,Angela Smith,Charter,1081356,79,74,1858
F,9th,Cabrera,6,17208,Karen Daniels,Charter,1081356,80,74,1858
F,9th,Cabrera,6,17378,Jamie Garza,Charter,1081356,91,74,1858
F,9th,Cabrera,6,16825,Ashley Roberts,Charter,1081356,93,74,1858
F,9th,Cabrera,6,17246,Christina Martinez,Charter,1081356,94,74,1858
F,9th,Cabrera,6,17157,Lori Huffman,Charter,1081356,96,74,1858
F,9th,Cabrera,6,17254,Leslie Olsen,Charter,1081356,97,74,1858
F,9th,Cabrera,6,17849,Desiree Benson,Charter,1081356,70,75,1858
F,9th,Cabrera,6,16242,Jessica Beltran,Charter,1081356,71,75,1858
F,9th,Cabrera,6,17160,Danielle Schroeder,Charter,1081356,79,75,1858
F,9th,Cabrera,6,17545,Jennifer Ramsey,Charter,1081356,79,75,1858
F,9th,Cabrera,6,16474,Samantha Reeves,Charter,1081356,86,75,1858
F,9th,Cabrera,6,17300,Heather Smith,Charter,1081356,88,75,1858
F,9th,Cabrera,6,16535,Mary Carson,Charter,1081356,89,75,1858
F,9th,Cabrera,6,16575,Kimberly Reyes,Charter,1081356,92,75,1858
F,9th,Cabrera,6,17673,Krista Costa,Charter,1081356,93,75,1858
F,9th,Cabrera,6,17108,Karen White,Charter,1081356,73,76,1858
F,9th,Cabrera,6,17504,Mary Thomas,Charter,1081356,83,76,1858
F,9th,Cabrera,6,17521,Amanda Bell,Charter,1081356,87,76,1858
F,9th,Cabrera,6,16907,Chelsea Rhodes DVM,Charter,1081356,89,76,1858
F,9th,Cabrera,6,17857,Jacqueline Pruitt,Charter,1081356,97,76,1858
F,9th,Cabrera,6,16869,Katherine Morris,Charter,1081356,71,77,1858
F,9th,Cabrera,6,16978,Michelle Collins,Charter,1081356,76,77,1858
F,9th,Cabrera,6,17166,Tiffany Raymond,Charter,1081356,80,77,1858
F,9th,Cabrera,6,16585,Natalie Sanders,Charter,1081356,88,77,1858
F,9th,Cabrera,6,16348,Susan Phillips,Charter,1081356,89,77,1858
F,9th,Cabrera,6,16554,Kimberly Bell,Charter,1081356,91,77,1858
F,9th,Cabrera,6,16055,Theresa Fuller,Charter,1081356,91,77,1858
F,9th,Cabrera,6,17285,Erika Torres,Charter,1081356,95,77,1858
F,9th,Cabrera,6,17837,Tonya Nelson,Charter,1081356,96,77,1858
F,9th,Cabrera,6,17193,Monica Moore,Charter,1081356,68,78,1858
F,9th,Cabrera,6,17548,Lisa Gould,Charter,1081356,72,78,1858
F,9th,Cabrera,6,17064,Sabrina Adams,Charter,1081356,72,78,1858
F,9th,Cabrera,6,17517,Raven Malone,Charter,1081356,75,78,1858
F,9th,Cabrera,6,16488,Lindsey Perez,Charter,1081356,79,78,1858
F,9th,Cabrera,6,16801,Amanda Gibson,Charter,1081356,89,78,1858
F,9th,Cabrera,6,17237,Jill Henderson,Charter,1081356,89,78,1858
F,9th,Cabrera,6,16224,Jill Sweeney,Charter,1081356,89,78,1858
F,9th,Cabrera,6,16900,Heather Orr,Charter,1081356,93,78,1858
